id,title,runtime,year,advertiser,products,mood,video_url,animals,characters,category
1717691,"Viberzi TV Commercial, 'Airport'",60,2018,Viberzi,Viberzi,Informational,https://d3npuic909260z.cloudfront.net/001/717/691/wQav.mp4,,,bladder
1722700,"Myrbetriq TV Commercial, 'Enough Is Enough'",60,2018,Myrbetriq,Myrbetriq,Informational,https://d3npuic909260z.cloudfront.net/001/722/700/wcLD.mp4,,,bladder
1732213,"Linzess TV Commercial, 'Yes'",60,2018,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/732/213/wPpD.mp4,Dogs,,bladder
1781138,"Linzess TV Commercial, 'Yes: Errands'",60,2018,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/001/781/138/ddaL.mp4,,,bladder
1801708,"HUMIRA TV Commercial, 'Keep Us Apart'",60,2018,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Informational,https://d3npuic909260z.cloudfront.net/001/801/708/dtvM.mp4,,,bladder
1815231,"Stelara (Crohn's Disease) TV Commercial, 'Unpredictable Symptoms'",60,2018,Stelara (Crohn's Disease),Stelara (Crohn's Disease) Stelara,Active,https://d3npuic909260z.cloudfront.net/001/815/231/d2Bt.mp4,,,bladder
1815237,"HUMIRA TV Commercial, 'Not Always Where I Needed to Be'",60,2018,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Active,https://d3npuic909260z.cloudfront.net/001/815/237/d2B5.mp4,,,bladder
1856337,"Linzess TV Commercial, 'Yes: Travel'",60,2018,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/856/337/dKH_.mp4,,,bladder
1876476,"Myrbetriq TV Commercial, 'Dancing With the Stars Sweepstakes' Feat. Laila Ali",15,2018,Myrbetriq,Myrbetriq,Active,https://d3npuic909260z.cloudfront.net/001/876/476/dReT.mp4,,,bladder
2074335,"HUMIRA TV Commercial, 'Basketball Game'",60,2018,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Informational,https://d3npuic909260z.cloudfront.net/002/074/335/I5s4.mp4,,,bladder
2196771,"Linzess TV Commercial, 'Do It All'",60,2019,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/002/196/771/IelS.mp4,,,bladder
2203362,"ENTYVIO TV Commercial, 'Are Your Symptoms Holding You Back?'",60,2017,ENTYVIO,ENTYVIO,Informational,https://d3npuic909260z.cloudfront.net/002/203/362/ImoV.mp4,,,bladder
2238780,"ENTYVIO TV Commercial, 'Your Plan Can Change in Minutes: Chef'",60,2019,ENTYVIO,ENTYVIO,Active,https://d3npuic909260z.cloudfront.net/002/238/780/I47t.mp4,,,bladder
2284109,"Myrbetriq TV Commercial, 'Vacation'",60,2019,Myrbetriq,Myrbetriq,Informational,https://d3npuic909260z.cloudfront.net/002/284/109/oIlH.mp4,,,bladder
2360131,"ENTYVIO TV Commercial, 'Your Plans Can Change in Minutes'",60,2019,ENTYVIO,ENTYVIO,Informational,https://d3npuic909260z.cloudfront.net/002/360/131/opEG.mp4,,,bladder
2433241,"Linzess TV Commercial, 'Doing It All: Month After Month'",60,2019,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/002/433/241/oxY3.mp4,,,bladder
2664988,"HUMIRA TV Commercial, 'Baseball Game'",60,2020,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Active,https://d3npuic909260z.cloudfront.net/002/664/988/ZWDG.mp4,,Kids,bladder
2687134,"HUMIRA TV Commercial, 'Girl's Trip'",60,2020,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Active,https://d3npuic909260z.cloudfront.net/002/687/134/ZJkP.mp4,,,bladder
2763407,"Linzess TV Commercial, 'Yes: Normal'",60,2020,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/002/763/407/nYbu.mp4,Horses,Kids,bladder
2781717,"HUMIRA TV Commercial, 'Girl's Trip: May Be Able to Help'",60,2020,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Active,https://d3npuic909260z.cloudfront.net/002/781/717/ndQb.mp4,,,bladder
2793699,"HUMIRA TV Commercial, 'Baseball Game: May Be Able to Help'",60,2020,HUMIRA [Crohn's/Colitis],HUMIRA [Crohn's/Colitis],Active,https://d3npuic909260z.cloudfront.net/002/793/699/nZ3p.mp4,,Kids,bladder
2841541,"Stelara (Crohn's Disease) TV Commercial, 'Unpredictable Symptoms: May Be Able to Help'",45,2020,Stelara (Crohn's Disease),Stelara (Crohn's Disease) Stelara,Active,https://d3npuic909260z.cloudfront.net/002/841/541/nBP8.mp4,,,bladder
2875741,"Stelara (Crohn's Disease) TV Commercial, 'Enough: May Be Able to Help'",45,2020,Stelara (Crohn's Disease),Stelara (Crohn's Disease) Stelara,Informational,https://d3npuic909260z.cloudfront.net/002/875/741/nRMF.mp4,,,bladder
2875762,"ENTYVIO TV Commercial, 'When Your Symptoms Say: Not Today'",60,2020,ENTYVIO,ENTYVIO,Informational,https://d3npuic909260z.cloudfront.net/002/875/762/nRCk.mp4,,,bladder
2876334,"Adyen TV Commercial, 'Make Purchasing Easier'",15,2020,Adyen,Adyen Adyen Payments Platform,Active,https://d3npuic909260z.cloudfront.net/002/876/334/nRHw.mp4,,,bus
2876845,"U.S. Bank TV Commercial, 'Inspired Pursuits'",30,2020,U.S. Bank,,Active,https://d3npuic909260z.cloudfront.net/002/876/845/nR8O.mp4,,,bus
2876934,"ExpressVPN TV Commercial, 'Protect Your Online Privacy'",30,2020,ExpressVPN,ExpressVPN Annual Subscription,Funny,https://d3npuic909260z.cloudfront.net/002/876/934/nRhs.mp4,,,bus
2877222,"Laminack, Pirtle & Martines LLP TV Commercial, 'BELVIQ: Cancer'",30,2020,"Laminack, Pirtle & Martines LLP",,Informational,https://d3npuic909260z.cloudfront.net/002/877/222/nRPt.mp4,,,bus
2877417,"Robinhood Financial TV Commercial, 'Fractional Shares: Football'",15,2020,Robinhood Financial,"Robinhood Financial Robinhood App, Robinhood Financial Fractional Shares",Funny,https://d3npuic909260z.cloudfront.net/002/877/417/nRU5.mp4,,,bus
2877434,"Robinhood Financial TV Commercial, 'Fractional Shares: Tent'",15,2020,Robinhood Financial,"Robinhood Financial Robinhood App, Robinhood Financial Fractional Shares",Funny,https://d3npuic909260z.cloudfront.net/002/877/434/nRUC.mp4,,,bus
2877782,"Edelman Financial TV Commercial, 'Stop Looking at the Investments'",30,2020,Edelman Financial,,Active,https://d3npuic909260z.cloudfront.net/002/877/782/nj7A.mp4,,,bus
2878405,"SoFi Student Loan Refinancing TV Commercial, 'SoFi Members Get Their Student Debt Right: Jamie' Song by Labrinth",15,2020,SoFi,SoFi Student Loan Refinancing,Active,https://d3npuic909260z.cloudfront.net/002/878/405/njOU.mp4,,,bus
2878433,"SoFi Student Loan Refinancing TV Commercial, 'SoFi Members Get Their Student Debt Right: Ashley' Song by Labrinth",15,2020,SoFi,SoFi Student Loan Refinancing,Active,https://d3npuic909260z.cloudfront.net/002/878/433/njqK.mp4,,,bus
2879037,"CareerBuilder.com TV Commercial, 'We're Building For You'",30,2020,CareerBuilder.com,,Active,https://d3npuic909260z.cloudfront.net/002/879/037/njSV.mp4,,,bus
2879150,"Edelman Financial TV Commercial, 'Low Turnover Funds'",30,2020,Edelman Financial,,Informational,https://d3npuic909260z.cloudfront.net/002/879/150/njGi.mp4,,,bus
2880117,"American Express TV Commercial, 'Un negocio pequeño'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/880/117/njWo.mp4,,,bus
2880763,"Goldwater Law Firm TV Commercial, 'Atención: Linfoma: dos minutos'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/880/763/njmG.mp4,,,bus
2881252,"Bloomberg L.P. TV Commercial, 'Ready for Anything'",30,2020,Bloomberg L.P.,,Active,https://d3npuic909260z.cloudfront.net/002/881/252/njvZ.mp4,,,bus
2881283,"Vistaprint TV Commercial, 'This Is Not a Mask'",30,2020,Vistaprint,"Vistaprint Kids Green Mask, Vistaprint Kids Lightning Mask, Vistaprint Adult Striped Mask, Vistaprint Adult Geometric Mask, Vistaprint Adult Pink Mask, Vistaprint Kids Sunrise Mask, Vistaprint Adult Patterned Mask, Vistaprint Adult Flower Mask, Vistaprint Adult White Mask, Vistaprint Adult Green Mask",Active,https://d3npuic909260z.cloudfront.net/002/881/283/njvW.mp4,,,bus
2882766,"Zelle TV Commercial, 'Fast, Safe, Easy and Contact-Free: Birthday'",30,2020,Zelle,Zelle App,Active,https://d3npuic909260z.cloudfront.net/002/882/766/nrft.mp4,,,bus
2883882,"Thrivent Financial TV Commercial, 'What Are You Invested In?'",30,2020,Thrivent Financial,,Active,https://d3npuic909260z.cloudfront.net/002/883/882/nrz0.mp4,,,bus
2885517,"The Sentinel Group TV Commercial, 'Trucking Accidents'",60,2020,The Sentinel Group,,Informational,https://d3npuic909260z.cloudfront.net/002/885/517/nMVQ.mp4,,,bus
2885829,"AVA Law Group, Inc TV Commercial, 'Boy Scouts of America'",60,2020,"AVA Law Group, Inc",,Informational,https://d3npuic909260z.cloudfront.net/002/885/829/nMAm.mp4,,,bus
2885837,"Goldwater Law Firm TV Commercial, 'Talcum Powder Products: Ovarian Cancer'",60,2020,Goldwater Law Firm,,Informational,https://d3npuic909260z.cloudfront.net/002/885/837/nMAv.mp4,,,bus
2886166,"Quicken Loans TV Commercial, 'Millions of User Reviews'",30,2020,Quicken,,Funny,https://d3npuic909260z.cloudfront.net/002/886/166/nMnZ.mp4,,,bus
2886224,"Quicken TV Commercial, 'Achieve Your Goals'",15,2020,Quicken,,Active,https://d3npuic909260z.cloudfront.net/002/886/224/nMtA.mp4,,,bus
2887614,"Goldwater Law Firm TV Commercial, 'Lawsuits: Non-Hodgkin's Lymphoma'",30,2020,Goldwater Law Firm,,Informational,https://d3npuic909260z.cloudfront.net/002/887/614/nMMo.mp4,,,bus
1317857,"Xifaxan TV Commercial, 'Beach'",60,2016,Xifaxan,Xifaxan,Active,https://d3npuic909260z.cloudfront.net/001/317/857/A1Lg.mp4,,,constipation
1334070,"Linzess TV Commercial, 'I Know Already'",60,2016,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/001/334/070/ATdX.mp4,,,constipation
1486392,"Linzess TV Commercial, 'Had Enough'",60,2017,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/486/392/AvRr.mp4,,,constipation
1511500,"Linzess TV Commercial, 'Had It Up to Here'",60,2017,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/511/500/wL87.mp4,,,constipation
1624004,"Linzess TV Commercial, 'Overwhelmed'",60,2017,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/001/624/004/wRZh.mp4,Dogs,,constipation
1646294,"Linzess TV Commercial, 'Burdened'",60,2017,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/646/294/wNeW.mp4,,,constipation
1732213,"Linzess TV Commercial, 'Yes'",60,2018,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/732/213/wPpD.mp4,Dogs,,constipation
1781138,"Linzess TV Commercial, 'Yes: Errands'",60,2018,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/001/781/138/ddaL.mp4,,,constipation
1856337,"Linzess TV Commercial, 'Yes: Travel'",60,2018,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/001/856/337/dKH_.mp4,,,constipation
2196771,"Linzess TV Commercial, 'Do It All'",60,2019,Linzess,Linzess,Informational,https://d3npuic909260z.cloudfront.net/002/196/771/IelS.mp4,,,constipation
2433241,"Linzess TV Commercial, 'Doing It All: Month After Month'",60,2019,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/002/433/241/oxY3.mp4,,,constipation
2763407,"Linzess TV Commercial, 'Yes: Normal'",60,2020,Linzess,Linzess,Active,https://d3npuic909260z.cloudfront.net/002/763/407/nYbu.mp4,Horses,Kids,constipation
2775349,"AAA TV Commercial, 'Essential'",30,2020,AAA,,Active,https://d3npuic909260z.cloudfront.net/002/775/349/nw2Z.mp4,,,covid
2782119,"American Lung Association TV Commercial, 'COVID-19: Stay Safe and Informed'",30,2020,American Lung Association,,Active,https://d3npuic909260z.cloudfront.net/002/782/119/nd4s.mp4,,,covid
2784590,"Schlotzsky's TV Commercial, 'From Our Oven to Your Doorstep'",15,2020,Schlotzsky's,"Schlotzsky's App, Schlotzsky's Cinnabon Classic Roll, Schlotzsky's Turkey Original Style",Active,https://d3npuic909260z.cloudfront.net/002/784/590/nINh.mp4,,,covid
2790037,"The Arc TV Commercial, 'More Support Needed Due to COVID-19 Pandemic'",30,2020,The Arc,,Active,https://d3npuic909260z.cloudfront.net/002/790/037/no46.mp4,,Kids,covid
2793482,"International Rescue Committee TV Commercial, 'The Safety of Home'",30,2020,International Rescue Committee,,Emotional,https://d3npuic909260z.cloudfront.net/002/793/482/nZm9.mp4,,Kids,covid
2801578,"Litton Entertainment TV Commercial, 'Trusted Entertaining Shows'",30,2020,Litton Entertainment,,Active,https://d3npuic909260z.cloudfront.net/002/801/578/ntQR.mp4,,,covid
2802992,"Meijer TV Commercial, 'Thank You'",30,2020,Meijer,,Active,https://d3npuic909260z.cloudfront.net/002/802/992/nOOv.mp4,,Kids,covid
2803014,"Wright & Schulte, LLC TV Commercial, 'Small-Business Owners'",30,2020,"Wright & Schulte, LLC",,Informational,https://d3npuic909260z.cloudfront.net/002/803/014/nOq5.mp4,,,covid
2809236,"Easterseals TV Commercial, 'Staying at Home'",30,2020,Easterseals,,Active,https://d3npuic909260z.cloudfront.net/002/809/236/nqiY.mp4,Dogs,,covid
2810031,"First Responders Children's Foundation TV Commercial, 'Underdog' Song by Alicia Keys",30,2020,First Responders Children's Foundation,,Active,https://d3npuic909260z.cloudfront.net/002/810/031/nq9_.mp4,Dogs,,covid
2818587,"Floor & Decor TV Commercial, 'Open: Safe Shopping'",15,2020,Floor & Decor,,Active,https://d3npuic909260z.cloudfront.net/002/818/587/n1ol.mp4,,,covid
2819700,"Floor & Decor TV Commercial, 'No Settling: Now Open'",30,2020,Floor & Decor,,Active,https://d3npuic909260z.cloudfront.net/002/819/700/n1po.mp4,,,covid
2820266,"Pancreatic Cancer Action Network TV Commercial, 'In Times of Uncertainty'",30,2020,Pancreatic Cancer Action Network,,Informational,https://d3npuic909260z.cloudfront.net/002/820/266/n1NI.mp4,,,covid
2822087,"Boomer Naturals Face Masks TV Commercial, 'Three Layers'",60,2020,Boomer Naturals,"Boomer Naturals Adult Multi-Use Protective Face Mask, Boomer Naturals Children Multi-Use Protective Face Mask",Active,https://d3npuic909260z.cloudfront.net/002/822/087/n5LL.mp4,,Kids,covid
2824401,"Comcast Internet Essentials TV Commercial, 'We Won't Stop'",30,2020,Comcast Corporation,Comcast/XFINITY Internet Essentials,Active,https://d3npuic909260z.cloudfront.net/002/824/401/n5ua.mp4,,Kids,covid
2824539,"Comcast Corporation TV Commercial, 'Internet Essentials: Class of 2020'",30,2020,Comcast Corporation,Comcast/XFINITY Internet Essentials,Active,https://d3npuic909260z.cloudfront.net/002/824/539/n5E4.mp4,,Kids,covid
2824788,"Honda TV Commercial, 'Ya nos conoces' [Spanish] [T2",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/824/788/n5H0.mp4,,,covid
2827663,"Floor & Decor TV Commercial, 'El primer cambio'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/827/663/n6pM.mp4,,,covid
2830153,"Committee to Defend the President TV Commercial, 'Pledge' Featuring Lt. Col. Allen West",60,2020,Committee to Defend the President,,Active,https://d3npuic909260z.cloudfront.net/002/830/153/nf77.mp4,,,covid
2830715,"Kaiser Permanente TV Commercial, 'Stockpile'",30,2020,Kaiser Permanente,,Active,https://d3npuic909260z.cloudfront.net/002/830/715/nft9.mp4,,Kids,covid
2831349,"Boston Symphony Orchestra TV Commercial, 'At Home'",30,2020,Boston Symphony Orchestra,,Active,https://d3npuic909260z.cloudfront.net/002/831/349/nfgY.mp4,,,covid
2831593,"DSW TV Commercial, 'Open: The Hunt for the Best Shoe Store is Over'",30,2020,DSW,"Crocs, Inc. Classic, adidas Advantage Sneaker Women's, adidas Cloudfoam QT Racer 2.0 Sneaker Women's, adidas VL Court 2.0 Sneaker Women's, adidas Grand Court Sneaker Women's",Active,https://d3npuic909260z.cloudfront.net/002/831/593/nfKP.mp4,,,covid
2831775,"Chick-fil-A TV Commercial, 'All the Little Things'",30,2020,Chick-fil-A,,Active,https://d3npuic909260z.cloudfront.net/002/831/775/nfym.mp4,,,covid
2831778,"Chick-fil-A TV Commercial, 'Little Things: Grade A'",30,2020,Chick-fil-A,"Chick-fil-A Chicken Sandwich, Chick-fil-A Waffle Potato Fries",Active,https://d3npuic909260z.cloudfront.net/002/831/778/nfyQ.mp4,,,covid
2831786,"IBM TV Commercial, 'COVID-19: Employees Today'",30,2020,IBM,,Active,https://d3npuic909260z.cloudfront.net/002/831/786/nfy9.mp4,,Kids,covid
2831844,"Chick-fil-A TV Commercial, 'Feeding America: The Little Things'",30,2020,Chick-fil-A,Chick-fil-A App,Active,https://d3npuic909260z.cloudfront.net/002/831/844/nfl0.mp4,,,covid
2832436,"Michelob ULTRA TV Commercial, 'Ready to Roll' Song by Richard Caiton",30,2020,Michelob,Michelob ULTRA,Funny,https://d3npuic909260z.cloudfront.net/002/832/436/nfE6.mp4,,,covid
2832442,"Audi TV Commercial, 'Audi at Your Door' [T1]",30,2020,Audi,"Audi A8, Audi Q5, Audi A5, Audi A6, Audi R8, Audi Q3, Audi e-tron",Active,https://d3npuic909260z.cloudfront.net/002/832/442/nfEG.mp4,,,covid
2832466,"Nike TV Commercial, 'Never Too Far Down'",90,2020,Nike,,Active,https://d3npuic909260z.cloudfront.net/002/832/466/nfEe.mp4,,,covid
2832472,"Dick's Sporting Goods TV Commercial, 'Technical Detail' Featuring Phil Mickelson",30,2020,Dick's Sporting Goods,Callaway Mavrik Driver,Funny,https://d3npuic909260z.cloudfront.net/002/832/472/nfE3.mp4,,,covid
2832494,"Cars.com TV Commercial, 'Find Your One in Four Million'",30,2020,Cars.com,Cars.com App,Active,https://d3npuic909260z.cloudfront.net/002/832/494/nfWq.mp4,,,covid
2832709,"Johnson & Johnson TV Commercial, 'Behind the Mask'",30,2020,Johnson & Johnson,,Active,https://d3npuic909260z.cloudfront.net/002/832/709/nfHE.mp4,,Kids,covid
2832727,"Arizona Grand Resort TV Commercial, 'We've Missed You'",30,2020,Arizona Grand Resort,,Active,https://d3npuic909260z.cloudfront.net/002/832/727/nfHP.mp4,,Kids,covid
2832768,"Casper Memorial Day Sale TV Commercial, 'Enjoy 15 Percent Off'",30,2020,Casper,"Casper The Casper Mattress, Casper The Pillow",Active,https://d3npuic909260z.cloudfront.net/002/832/768/nfXN.mp4,,,covid
2833030,"Visionworks TV Commercial, 'Avoiding'",15,2020,Visionworks,,Active,https://d3npuic909260z.cloudfront.net/002/833/030/nfex.mp4,,,covid
2833214,"Rent-A-Center TV Commercial, 'The Best Place to Be: Waylark Sofa & Loveseat'",15,2020,Rent-A-Center,Ashley HomeStore Signature Design Waylark Sofa & Loveseat,Active,https://d3npuic909260z.cloudfront.net/002/833/214/nf8W.mp4,,,covid
2833330,"Zero Germ KN95 Face Mask TV Commercial, 'Medical Grade Masks'",60,2020,Zero Germ KN95 Face Mask,Zero Germ KN95 Face Mask KN95 Face Masks,Active,https://d3npuic909260z.cloudfront.net/002/833/330/nfQR.mp4,,,covid
2833356,"Degree Deodorants TV Commercial, 'Activate'",30,2020,Degree Deodorants,"Degree Deodorants Men Advanced Protection: Adventure 48-Hr Antiperspirant, Degree Deodorants Motionsense Dry Spray: Sexy Intrigue, Degree Deodorants Men Motionsense Dry Spray: Adventure, Degree Deodorants Motionsense Sexy Intrigue 48-Hour Antiperspirant",Funny,https://d3npuic909260z.cloudfront.net/002/833/356/nfQ0.mp4,,,covid
2833435,"Sprint Best Unlimited Deal TV Commercial, 'More Important Than Ever: iPhone 11: Four Lines for $100'",30,2020,Sprint,"Sprint Unlimited, Apple iPhone 11, T-Mobile Network, Sprint Flex",Active,https://d3npuic909260z.cloudfront.net/002/833/435/nfcZ.mp4,,"Babies, Kids",covid
2833455,"Sprint Best Unlimited Deal TV Commercial, 'More Important Than Ever: Galaxy S10+: Four for $100'",30,2020,Sprint,"Sprint Unlimited, Samsung Mobile Galaxy S10+, T-Mobile Network, Sprint Flex",Active,https://d3npuic909260z.cloudfront.net/002/833/455/nfcl.mp4,,Kids,covid
2833506,"Pizza Hut Large 3-Topping Pizza TV Commercial, 'Try Something Different'",15,2020,Pizza Hut,Pizza Hut Three-Topping Pizza,Active,https://d3npuic909260z.cloudfront.net/002/833/506/nf05.mp4,,,covid
2833546,"Suave TV Commercial, 'Essential Worker Fund'",15,2020,Suave (Hair Care),,Active,https://d3npuic909260z.cloudfront.net/002/833/546/nf0P.mp4,,,covid
2833582,"StopIRSDebt.com TV Commercial, 'Can't Pay Bills?'",60,2020,StopIRSDebt.com,,Informational,https://d3npuic909260z.cloudfront.net/002/833/582/nfPR.mp4,,,covid
2833596,"Rent-A-Center TV Commercial, 'Contigo'",15,2020,,,,https://d3npuic909260z.cloudfront.net/002/833/596/nfPX.mp4,,,covid
2833607,"Save the Children TV Commercial, 'Urgent Appeal: School Closures'",120,2020,Save the Children,,Informational,https://d3npuic909260z.cloudfront.net/002/833/607/nfPc.mp4,,Kids,covid
2833643,"Caesars Palace TV Commercial, 'We've Missed You' Featuring Wayne Newton",30,2020,Caesars Palace,Caesars Palace Caesars Rewards,Active,https://d3npuic909260z.cloudfront.net/002/833/643/nfvy.mp4,,,covid
2833661,"Copper Fit GuardWell Face Protector TV Commercial, 'New Normal'",120,2020,Copper Fit,Copper Fit GuardWell Face Protector,Active,https://d3npuic909260z.cloudfront.net/002/833/661/nfvJ.mp4,Dogs,,covid
2833703,"U.S. Census Bureau TV Commercial, 'Our Community'",30,2020,U.S. Census Bureau,,Active,https://d3npuic909260z.cloudfront.net/002/833/703/nf4K.mp4,,,covid
2833713,"U.S. Census Bureau TV Commercial, 'Resilient'",30,2020,U.S. Census Bureau,,Active,https://d3npuic909260z.cloudfront.net/002/833/713/nf4N.mp4,,Kids,covid
2833755,"AutoNation Memorial Day Savings TV Commercial, 'Savings Extended: Your Favorite Vehicles'",30,2020,AutoNation,"Nissan Rogue, Ford F-150, Ford Mustang, Ford Edge, Honda Passport, Chevrolet Blazer",Active,https://d3npuic909260z.cloudfront.net/002/833/755/nfUb.mp4,,,covid
2834088,"Walgreens TV Commercial, 'Here's to 2020: Save 50 Percent' Featuring Bebe Rexha",30,2020,Walgreens,,Active,https://d3npuic909260z.cloudfront.net/002/834/088/nTYr.mp4,,Kids,covid
2834163,"Dr. Brite Naturals Hand Sanitizer TV Commercial, 'Essential'",30,2020,Dr. Brite Naturals,"Dr. Brite Naturals Protect Hand Sanitizer, Dr. Brite Naturals Purify Disinfecting Spray, Dr. Brite Naturals Cleanse Castile Soap",Active,https://d3npuic909260z.cloudfront.net/002/834/163/nT7X.mp4,,,covid
2834224,"U.S. Census Bureau TV Commercial, 'We Hear It Every Day'",30,2020,U.S. Census Bureau,,Active,https://d3npuic909260z.cloudfront.net/002/834/224/nTAF.mp4,,"Babies, Kids",covid
2834426,"VantagePoint Software TV Commercial, 'Coronavirus Crash'",30,2020,VantagePoint Software,,Informational,https://d3npuic909260z.cloudfront.net/002/834/426/nTIc.mp4,,,covid
2834456,"VantagePoint Software TV Commercial, 'Free Demo'",30,2020,VantagePoint Software,,Informational,https://d3npuic909260z.cloudfront.net/002/834/456/nTog.mp4,,,covid
2835108,"Hippo Home Insurance TV Commercial, 'Here for You During the Pandemic'",30,2020,Hippo Home Insurance,,Active,https://d3npuic909260z.cloudfront.net/002/835/108/nT6X.mp4,,Kids,covid
2835132,"Stifel Wealth Tracker TV Commercial, 'Organize Your Finances'",30,2020,Stifel,Stifel Wealth Tracker App,Active,https://d3npuic909260z.cloudfront.net/002/835/132/nTfw.mp4,,,covid
2835206,"Headspace TV Commercial, 'Sé amable con tu mente'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/835/206/nTT1.mp4,,,covid
2835242,"Mentoring Kings TV Commercial, 'Instagram Digital Series'",30,2020,Mentoring Kings,,Active,https://d3npuic909260z.cloudfront.net/002/835/242/nTTh.mp4,,,covid
2835271,"Headspace TV Commercial, 'Nuestra salud mental está sufriendo'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/835/271/nTB6.mp4,,,covid
2835502,"Noom TV Commercial, 'Home is Where Noom is' Song by The Brow",30,2020,Noom,"Noom, Noom App",Active,https://d3npuic909260z.cloudfront.net/002/835/502/nTGU.mp4,,Kids,covid
2835541,"Noom TV Commercial, 'Noom is Here'",30,2020,Noom,Noom,Active,https://d3npuic909260z.cloudfront.net/002/835/541/nTKz.mp4,,,covid
2836199,"Paralyzed Veterans of America TV Commercial, 'Stories From the Inside With U.S. Navy Veteran, Tom Wheaton'",60,2020,Paralyzed Veterans of America,,Informational,https://d3npuic909260z.cloudfront.net/002/836/199/nTzL.mp4,,,covid
2836270,"Tractor Supply Co. TV Commercial, 'A New Day'",30,2020,Tractor Supply Co.,"Purina Mills, LLC Strategy Professional Formula GX Horse Feed, Canidae All Life Stages Chicken Meal & Rice Formula Dry Dog Food",Active,https://d3npuic909260z.cloudfront.net/002/836/270/nTuZ.mp4,"Chickens, Horses",Kids,covid
2836309,"iD Tech TV Commercial, 'Pursue Differently'",30,2020,iD Tech,,Active,https://d3npuic909260z.cloudfront.net/002/836/309/nTue.mp4,,Kids,covid
2836653,"Olive Garden Buy One Take One ToGo TV Commercial, 'La noche en casa: Delivery gratis'",15,2020,,,,https://d3npuic909260z.cloudfront.net/002/836/653/nTHb.mp4,,,covid
2836800,"Donald J. Trump for President TV Commercial, 'Won't Cut It'",30,2020,Donald J. Trump for President,,Active,https://d3npuic909260z.cloudfront.net/002/836/800/nTxN.mp4,,,covid
2836980,"Local Steals & Deals TV Commercial, 'Home Security: Blink'",120,2020,Local Steals & Deals,"Blink XT, Blink 3-Camera Kit",Active,https://d3npuic909260z.cloudfront.net/002/836/980/nTep.mp4,,,covid
2836990,"Macy's TV Commercial, 'Welcome Back'",15,2020,Macy's,,Active,https://d3npuic909260z.cloudfront.net/002/836/990/nTez.mp4,,,covid
2837003,"Bed Bath & Beyond TV Commercial, 'Home Is Everything'",30,2020,Bed Bath & Beyond,,Active,https://d3npuic909260z.cloudfront.net/002/837/003/nTei.mp4,,Kids,covid
2837107,"YouTube TV Commercial, 'Celebrating the Class of 2020: Graduate With Me'",60,2020,YouTube,,Emotional,https://d3npuic909260z.cloudfront.net/002/837/107/nTmD.mp4,,Kids,covid
2837208,"Great Clips TV Commercial, 'Monster Jam: Seeing You Again Soon'",15,2020,Great Clips,Great Clips Online Check-In App,Active,https://d3npuic909260z.cloudfront.net/002/837/208/nThY.mp4,,,covid
2837934,"University of Arizona Athletics TV Commercial, 'We Can't Wait to See You Again'",30,2020,University of Arizona Athletics,,Active,https://d3npuic909260z.cloudfront.net/002/837/934/nBkN.mp4,,,covid
2837940,"Facebook TV Commercial, 'Share a Room: Workouts' Song by Lizzo",30,2020,Facebook,Facebook Messenger,Active,https://d3npuic909260z.cloudfront.net/002/837/940/nBk_.mp4,,Kids,covid
2838008,"America Next TV Commercial, 'Fighting Back'",30,2020,America Next,,Active,https://d3npuic909260z.cloudfront.net/002/838/008/nBLJ.mp4,,,covid
2838148,"Loncar & Associates TV Commercial, 'Reality Has Changed'",30,2020,Loncar & Associates,,Active,https://d3npuic909260z.cloudfront.net/002/838/148/nB7U.mp4,,,covid
